Unnamed: 0,TimeStamp,Relative Time,srcIP,dstIP,srcPort,dstPort,ipLen,len,fmt,uType,asduType,numix,cot,oa,addr,ioa,label,attack_type
1856,16.300446,6507.462945,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1939,16.341916,6762.165362,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
38,14.435087,133.870973,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
175,14.513225,595.250974,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
245,14.555351,856.514843,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14964,8.17493,63372.306918,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1986,16.365041,6913.419056,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14890,8.123213,63055.133511,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
14994,8.194684,63489.847966,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
154,14.502724,530.243226,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
287,14.581152,994.520592,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1921,16.331974,6702.747025,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1888,16.313733,6600.330633,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14879,8.115263,63015.634294,3232238447,3232238584,61254,2404,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
17,14.423787,60.875485,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
127,14.490185,444.852275,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
322,15.000842,1111.429046,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
255,14.562311,886.115937,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1976,16.36204,6883.403724,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15100,8.273762,63960.622791,3232238447,3232238584,61254,2404,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
190,14.523737,660.374279,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
115,14.482116,404.166275,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1935,16.341116,6754.162397,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
1925,16.334155,6724.553412,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
180,14.515388,616.879318,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
301,14.585986,1042.863774,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14895,8.125132,63074.327938,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14848,8.095443,62897.438785,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14859,8.103021,62933.210818,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
14821,8.080478,62787.785853,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15115,8.282833,64011.338787,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1836,16.285511,6438.118342,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15120,8.285154,64034.542032,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
45,14.44165,159.506262,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15045,8.234399,63726.991601,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
157,14.503955,542.553405,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14987,8.192584,63468.848966,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
171,14.512525,588.25094,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
16,14.423612,59.128864,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
1830,16.28307,6413.707134,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
48,14.442327,166.274056,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
15107,8.280273,63985.735552,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15076,8.254263,63845.62946,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1834,16.285502,6438.022692,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15088,8.262806,63891.059707,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
480,15.094438,1687.382268,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
283,14.580968,992.679907,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14854,8.101525,62918.255006,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15013,8.210962,63572.620098,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
225,14.54427,785.700993,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
26,14.431412,97.121445,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15090,8.263995,63902.955584,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
437,15.070832,1531.324299,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15087,8.262705,63890.04945,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
364,15.024385,1266.849489,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
229,14.54511,794.105759,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
37,14.434986,132.868578,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15101,8.273762,63960.623416,3232238584,3232238447,2404,61254,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
374,15.033125,1314.253102,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,0,Normal
469,15.090376,1646.759127,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15103,8.274714,63970.139845,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
14986,8.192265,63465.650058,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14840,8.09187,62861.701129,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14977,8.184286,63425.863132,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
194,14.525487,677.870284,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14990,8.193584,63478.843712,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15000,8.200322,63506.228818,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
1822,16.280631,6389.317525,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15105,8.275513,63978.136651,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14966,8.180212,63385.123278,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
1898,16.320913,6632.13583,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
15104,8.274815,63971.152506,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
162,14.505344,556.447176,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15044,8.234319,63726.192799,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
152,14.502243,525.434868,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14937,8.160311,63266.116825,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15129,8.294034,64083.347726,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14891,8.123293,63055.93332,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
111,14.480655,389.558917,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
226,14.54447,787.700945,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14824,8.081193,62794.934536,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
103,14.473834,361.344891,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
421,15.06153,1478.301384,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
419,15.060289,1465.896981,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14886,8.121513,63038.138006,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1905,16.322573,6648.738257,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14916,8.143009,63173.097012,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1991,16.370724,6930.24856,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
119,14.48358,418.799236,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
53,14.444647,189.477015,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
151,14.502063,523.634236,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
403,15.050647,1409.476269,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15081,8.255976,63862.767942,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
207,14.533628,719.281114,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1977,16.362141,6884.414597,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14979,8.184809,63431.089512,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14898,8.130412,63087.124453,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
8,14.420307,26.075896,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14943,8.163369,63296.689555,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
36,14.434426,127.267681,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
452,15.080214,1585.140677,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1970,16.36094,6872.400941,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
253,14.562118,884.183373,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
303,14.591125,1054.251541,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14882,8.115914,63022.145201,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
1890,16.31478,6610.803319,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1942,16.342736,6770.367042,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14868,8.110138,62964.387977,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15027,8.221434,63637.345028,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
262,14.564834,911.342197,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1929,16.334901,6732.012816,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
297,14.584766,1030.662811,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
414,15.054309,1446.093301,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
150,14.501663,519.63208,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14924,8.150313,63206.133032,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1959,16.353154,6834.539451,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15025,8.220423,63627.22928,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
1869,16.303793,6540.935388,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15022,8.21471,63610.105975,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
488,15.101358,1716.582432,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
147,14.500222,505.225501,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
146,14.500123,504.237548,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14856,8.102596,62928.959393,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15067,8.251357,63816.57114,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14875,8.113116,62994.164259,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,1,Command Injection
1978,16.36248,6887.805577,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
348,15.013866,1201.667969,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
463,15.084594,1628.948914,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
325,15.001762,1120.625936,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
186,14.521905,642.056497,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
123,14.484882,431.825869,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14989,8.192931,63472.311617,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1927,16.334815,6731.154009,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
143,14.495161,494.618878,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15094,8.265577,63918.7702,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
197,14.531507,698.073772,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1928,16.334901,6732.012552,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
279,14.574429,967.290698,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
293,14.583629,1019.289647,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
400,15.050147,1404.475797,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
122,14.484604,429.043053,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
183,14.520585,628.851851,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
202,14.532967,712.678212,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
438,15.071035,1533.350432,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
246,14.555858,861.579384,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
415,15.054429,1447.290624,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
15068,8.251762,63820.620123,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14901,8.132665,63109.654618,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15042,8.234085,63723.852719,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14971,8.181967,63402.669795,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15023,8.215302,63616.026575,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
129,14.491059,453.596919,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1956,16.351519,6818.189967,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
402,15.050547,1408.478471,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14920,8.144089,63183.897643,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14906,8.13511,63134.100387,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14871,8.111101,62974.012366,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
15049,8.240518,63748.183881,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,3.0,1,Command Injection
219,14.543329,776.297337,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,2.0,0,Normal
1960,16.353258,6835.588017,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15051,8.241305,63756.055574,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14888,8.122507,63048.078298,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14942,8.162692,63289.919855,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15055,8.242817,63771.175303,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1943,16.343056,6773.56797,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
15010,8.210209,63565.097849,3232238447,3232238584,61254,2404,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
14896,8.125496,63077.968668,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
386,15.040628,1349.282369,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15108,8.280475,63987.751667,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1828,16.28253,6408.305031,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
267,14.57061,929.107678,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14955,8.171468,63337.679585,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
441,15.071992,1542.927709,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
496,15.104845,1751.452406,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
112,14.480858,391.584227,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14827,8.082512,62808.121278,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
232,14.551021,813.217646,3232238584,3232238447,2404,61254,46,4,0,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15005,8.203656,63539.561152,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1926,16.334515,6728.154023,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
1990,16.370522,6928.225541,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
373,15.032805,1311.053237,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
15117,8.284234,64025.340349,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14978,8.184606,63429.062045,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
233,14.551021,813.217895,3232238447,3232238584,61254,2404,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
14921,8.145102,63194.027655,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1995,16.371909,6942.090655,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
317,14.595103,1094.037685,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
1967,16.360079,6863.798278,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
410,15.053329,1436.294691,3232238447,3232238584,61254,2404,46,4,2,2.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
15034,8.224781,63670.818246,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
14845,8.095124,62894.242057,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
358,15.02321,1255.102321,3232238584,3232238447,2404,61254,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,0,Normal
258,14.563211,895.116606,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,0,Normal
14880,8.115263,63015.634723,3232238584,3232238447,2404,61254,46,4,0,3.0,9.0,1.0,3.0,0.0,55.0,136.0,1,Command Injection
1946,16.343637,6779.369676,3232238584,3232238447,2404,61254,67,25,1,2.0,36.0,1.0,3.0,0.0,65535.0,1.0,1,Command Injection
